sIP, dIP, sPort, dPort, Proto, Packets, Bytes, Flags, Duration
3232249957,3232249958,42724,443,6,24,7306,30,12.587
3232249958,3232249957,443,42724,6,14,20571,27,12.587
3232249957,3232249958,42736,443,6,6,867,27,0.004
3232249958,3232249957,443,42736,6,5,1818,27,0.004
3232249957,3232249958,42738,443,6,6,867,27,0.004
3232249958,3232249957,443,42738,6,5,1818,27,0.004
3232249957,3232249958,42438,443,6,1,52,16,0.000
3232249957,3232249958,42742,443,6,7,966,27,0.003
3232249958,3232249957,443,42742,6,4,456,27,0.003
3232249957,3232249958,42744,443,6,7,966,27,0.003
3232249958,3232249957,443,42744,6,4,456,27,0.003
3232249957,3232249958,42746,443,6,7,919,27,0.003
3232249958,3232249957,443,42746,6,4,1766,27,0.003
3232249957,3232249958,42748,443,6,7,919,27,0.004
3232249958,3232249957,443,42748,6,4,1766,27,0.004
3232249957,3232249958,42750,443,6,6,867,27,0.004
3232249958,3232249957,443,42750,6,5,1818,27,0.004
3232249957,3232249958,42458,443,6,1,52,16,0.000
3232249957,3232249958,42466,443,6,1,52,16,0.000
3232249957,3232249958,42740,443,6,24,7209,30,16.266
3232249958,3232249957,443,42740,6,14,16198,27,16.266
3232249957,3232249958,42754,443,6,6,867,27,0.007
3232249958,3232249957,443,42754,6,5,1818,27,0.007
3232249957,3232249958,42752,443,6,7,919,27,0.009
3232249958,3232249957,443,42752,6,4,1766,27,0.009
3232249957,3232249958,42758,443,6,7,966,27,0.004
3232249958,3232249957,443,42758,6,4,456,27,0.004
3232249957,4026531834,34543,1900,17,4,776,0,3.011
3232249957,3232249958,42760,443,6,7,966,27,0.004
3232249958,3232249957,443,42760,6,4,456,27,0.004
3232249957,3232249958,42756,443,6,18,4657,30,11.918
3232249958,3232249957,443,42756,6,11,14110,27,11.918
3232249957,3232249958,42762,443,6,7,919,27,0.006
3232249958,3232249957,443,42762,6,4,1766,27,0.006
3232249957,3232249958,42764,443,6,7,919,27,0.003
3232249958,3232249957,443,42764,6,4,1766,27,0.003
3232249957,3232249958,42482,443,6,1,52,16,0.000
3232249957,3232249958,42488,443,6,1,52,16,0.000
3232249957,3232249958,42768,443,6,7,966,27,0.005
3232249958,3232249957,443,42768,6,4,456,27,0.005
3232249957,3232249958,42770,443,6,7,966,27,0.004
3232249958,3232249957,443,42770,6,4,456,27,0.004
3232249957,3232249958,42766,443,6,18,4506,30,14.704
3232249958,3232249957,443,42766,6,11,9654,27,14.704
3232249957,3232249958,42772,443,6,7,919,27,0.005
3232249958,3232249957,443,42772,6,4,1766,27,0.005
3232249957,3232249958,42774,443,6,7,919,27,0.007
3232249958,3232249957,443,42774,6,4,1766,27,0.007
3232249957,3232249958,42776,443,6,6,867,27,0.007
3232249958,3232249957,443,42776,6,5,1818,27,0.007
3232249957,3232249958,42496,443,6,1,52,16,0.000
3232249957,3232249958,42502,443,6,1,52,16,0.000
3232249957,3232249958,42780,443,6,7,966,27,0.011
3232249958,3232249957,443,42780,6,4,456,27,0.011
3232249957,3232249958,42782,443,6,7,966,27,0.002
3232249958,3232249957,443,42782,6,4,456,27,0.002
3232249957,3232249958,42778,443,6,18,4506,30,10.717
3232249958,3232249957,443,42778,6,11,9654,27,10.717
3232249957,3232249958,42784,443,6,7,919,27,0.006
3232249958,3232249957,443,42784,6,4,1766,27,0.006
3232249957,3232249958,42786,443,6,7,919,27,0.004
3232249958,3232249957,443,42786,6,4,1766,27,0.004
3232249857,4026531834,62937,1900,17,4,808,0,3.004
3232249957,3232249958,42790,443,6,6,914,27,0.004
3232249958,3232249957,443,42790,6,5,508,27,0.004
3232249957,3232249958,42792,443,6,7,966,27,0.003
3232249958,3232249957,443,42792,6,4,456,27,0.003
3232249957,3232249958,42788,443,6,18,4651,30,14.924
3232249958,3232249957,443,42788,6,11,14116,27,14.924
3232249957,3232249958,42794,443,6,7,919,27,0.007
3232249958,3232249957,443,42794,6,4,1766,27,0.007
3232249957,3232249958,42796,443,6,6,867,27,0.005
3232249958,3232249957,443,42796,6,5,1818,27,0.004
3232249957,3232249958,42800,443,6,6,914,27,0.005
3232249958,3232249957,443,42800,6,5,508,27,0.005
3232249957,3232249958,42802,443,6,7,966,27,0.008
3232249958,3232249957,443,42802,6,4,456,27,0.008
3232249957,3232249958,42798,443,6,18,4532,30,7.691
3232249958,3232249957,443,42798,6,11,9732,27,7.691
3232249957,3232249958,42806,443,6,6,867,27,0.004
3232249958,3232249957,443,42806,6,5,1818,27,0.004
3232249957,3232249958,42804,443,6,7,919,27,0.007
3232249958,3232249957,443,42804,6,4,1766,27,0.007
3232249957,3232249958,42810,443,6,7,966,27,0.003
3232249958,3232249957,443,42810,6,4,456,27,0.003
3232249957,3232249958,42812,443,6,7,966,27,0.003
3232249958,3232249957,443,42812,6,4,456,27,0.003
3232249957,3232249958,42808,443,6,18,4498,30,9.660
3232249958,3232249957,443,42808,6,11,9683,27,9.660
3232249957,3232249958,42814,443,6,6,867,27,0.003
3232249958,3232249957,443,42814,6,5,1818,27,0.003
3232249957,3232249958,42816,443,6,7,919,27,0.004
3232249958,3232249957,443,42816,6,4,1766,27,0.004
3232249957,3232249958,42820,443,6,7,966,27,0.004
3232249958,3232249957,443,42820,6,4,456,27,0.004
3232249957,3232249958,42522,443,6,1,52,16,0.000
3232249957,3232249958,42524,443,6,1,52,16,0.000
3232249957,3232249958,42822,443,6,7,966,27,0.004
3232249958,3232249957,443,42822,6,4,456,27,0.004
3232249957,3232249958,42824,443,6,7,919,27,0.005
3232249958,3232249957,443,42824,6,4,1766,27,0.005
3232249957,3232249958,42826,443,6,7,919,27,0.004
3232249958,3232249957,443,42826,6,4,1766,27,0.004
3232249957,3232249958,42828,443,6,7,919,27,0.004
3232249958,3232249957,443,42828,6,4,1766,27,0.004
3232249957,3232249958,42818,443,6,24,7165,30,15.240
3232249958,3232249957,443,42818,6,14,16120,27,15.240
3232249957,3232249958,42540,443,6,1,52,16,0.000
3232249957,3232249958,42830,443,6,7,919,27,0.007
3232249958,3232249957,443,42830,6,4,1766,27,0.007
3232249957,3232249958,42832,443,6,7,919,27,0.006
3232249958,3232249957,443,42832,6,4,1766,27,0.006
3232249957,3232249958,42836,443,6,7,966,27,0.003
3232249958,3232249957,443,42836,6,4,456,27,0.003
3232249957,3232249958,42838,443,6,7,966,27,0.004
3232249958,3232249957,443,42838,6,4,456,27,0.003
3232249957,3232249958,42840,443,6,7,919,27,0.004
3232249958,3232249957,443,42840,6,4,1766,27,0.004
3232249957,3232249958,42842,443,6,7,919,27,0.006
3232249958,3232249957,443,42842,6,4,1766,27,0.006
3232249957,3232249958,42844,443,6,7,919,27,0.005
3232249958,3232249957,443,42844,6,4,1766,27,0.005
3232249957,3232249958,42846,443,6,7,919,27,0.008
3232249958,3232249957,443,42846,6,4,1766,27,0.008
3232249957,3232249958,42848,443,6,6,867,27,0.005
3232249958,3232249957,443,42848,6,5,1818,27,0.005
3232249957,3232249958,42850,443,6,7,919,27,0.005
3232249958,3232249957,443,42850,6,4,1766,27,0.005
3232249957,3232249958,42852,443,6,7,919,27,0.007
3232249958,3232249957,443,42852,6,4,1766,27,0.007
3232249957,3232249958,42854,443,6,6,867,27,0.005
3232249958,3232249957,443,42854,6,5,1818,27,0.005
3232249957,3232249958,42856,443,6,6,867,27,0.004
3232249958,3232249957,443,42856,6,5,1818,27,0.004
3232249957,3232249958,42834,443,6,40,14169,30,25.937
3232249958,3232249957,443,42834,6,22,34917,27,25.937
3232249957,3232249958,42858,443,6,7,919,27,0.006
3232249958,3232249957,443,42858,6,4,1766,27,0.006
3232249957,3232249958,42860,443,6,7,919,27,0.004
3232249958,3232249957,443,42860,6,4,1766,27,0.004
3232249957,3232249958,42568,443,6,1,52,16,0.000
3232249957,3232249958,42864,443,6,6,914,27,0.003
3232249958,3232249957,443,42864,6,5,508,27,0.003
3232249957,3232249958,42866,443,6,7,966,27,0.003
3232249958,3232249957,443,42866,6,4,456,27,0.003
3232249957,3232249958,42862,443,6,20,5351,30,7.976
3232249958,3232249957,443,42862,6,12,14826,27,7.976
3232249957,3232249958,42870,443,6,6,867,27,0.004
3232249958,3232249957,443,42870,6,5,1818,27,0.004
3232249957,3232249958,42868,443,6,7,919,27,0.006
3232249958,3232249957,443,42868,6,4,1766,27,0.006
3232249857,3758096636,54682,5355,17,2,100,0,0.411
3232249857,3758096636,52783,5355,17,2,100,0,0.410
3232249857,3758096635,5353,5353,17,8,448,0,1.008
3232249857,3232250111,137,137,17,3,234,0,1.502
3232249957,3232249958,42874,443,6,6,914,27,0.007
3232249958,3232249957,443,42874,6,5,508,27,0.007
3232249957,3232249958,42876,443,6,7,966,27,0.003
3232249958,3232249957,443,42876,6,4,456,27,0.003
3232249957,3232249958,42878,443,6,6,867,27,0.004
3232249958,3232249957,443,42878,6,5,1818,27,0.004
3232249957,3232249958,42880,443,6,7,919,27,0.004
3232249958,3232249957,443,42880,6,4,1766,27,0.004
3232249957,3232249958,42882,443,6,7,919,27,0.004
3232249958,3232249957,443,42882,6,4,1766,27,0.004
3232249957,3232249958,42884,443,6,7,919,27,0.005
3232249958,3232249957,443,42884,6,4,1766,27,0.005
3232249957,3232249958,42886,443,6,7,919,27,0.006
3232249958,3232249957,443,42886,6,4,1766,27,0.006
3232249957,3232249958,42888,443,6,6,867,27,0.007
3232249958,3232249957,443,42888,6,5,1818,27,0.007
3232249957,4026531834,45190,1900,17,4,776,0,3.007
3232249957,3232249958,42580,443,6,1,52,16,0.000
3232249957,3232249958,42586,443,6,1,52,16,0.000
3232249957,3232249958,42590,443,6,1,52,16,0.000
3232249957,3232249958,42600,443,6,1,52,16,0.000
3232249957,3232249958,42604,443,6,1,52,16,0.000
3232249957,3232249958,42872,443,6,32,10709,30,18.256
3232249958,3232249957,443,42872,6,18,27841,27,18.256
3232249957,3232249958,42892,443,6,6,867,27,0.005
3232249958,3232249957,443,42892,6,5,1818,27,0.005
3232249957,3232249958,42890,443,6,7,919,27,0.008
3232249958,3232249957,443,42890,6,4,1766,27,0.008
3232249957,3232249958,42896,443,6,7,966,27,0.006
3232249958,3232249957,443,42896,6,4,456,27,0.006
3232249957,3232249958,42898,443,6,6,914,27,0.006
3232249958,3232249957,443,42898,6,5,508,27,0.006
3232249957,3232249958,42894,443,6,16,3930,30,7.915
3232249958,3232249957,443,42894,6,10,13441,27,7.915
3232249957,3232249958,42900,443,6,6,867,27,0.004
3232249958,3232249957,443,42900,6,5,1818,27,0.004
3232249957,3232249958,42902,443,6,7,919,27,0.004
3232249958,3232249957,443,42902,6,4,1766,27,0.004
3232249957,3232249958,42906,443,6,7,966,27,0.003
3232249958,3232249957,443,42906,6,4,456,27,0.003
3232249957,3232249958,42614,443,6,1,52,16,0.000
3232249957,3232249958,42908,443,6,7,966,27,0.003
3232249958,3232249957,443,42908,6,4,456,27,0.003
3232249957,3232249958,42910,443,6,7,919,27,0.005
3232249958,3232249957,443,42910,6,4,1766,27,0.005
3232249957,3232249958,42912,443,6,7,919,27,0.003
3232249958,3232249957,443,42912,6,4,1766,27,0.003
3232249957,3232249958,42914,443,6,7,919,27,0.005
3232249958,3232249957,443,42914,6,4,1766,27,0.005
3232249957,3232249958,42904,443,6,26,7885,30,15.277
3232249958,3232249957,443,42904,6,15,16819,27,15.277
3232249857,4026531834,49970,1900,17,4,808,0,3.002
3232249957,3232249958,42916,443,6,6,867,27,0.004
3232249958,3232249957,443,42916,6,5,1818,27,0.004
3232249957,3232249958,42918,443,6,6,867,27,0.005
3232249958,3232249957,443,42918,6,5,1818,27,0.005
3232249957,3232249958,42922,443,6,6,914,27,0.002
3232249958,3232249957,443,42922,6,5,508,27,0.002
3232249957,3232249958,42924,443,6,6,914,27,0.002
3232249958,3232249957,443,42924,6,5,508,27,0.002
3232249957,3232249958,42920,443,6,18,4516,30,18.736
3232249958,3232249957,443,42920,6,11,9654,27,18.736
3232249957,3232249958,42926,443,6,7,919,27,0.010
3232249958,3232249957,443,42926,6,4,1766,27,0.010
3232249957,3232249958,42928,443,6,7,919,27,0.008
3232249958,3232249957,443,42928,6,4,1766,27,0.008
3232249957,3232249958,42932,443,6,7,966,27,0.004
3232249958,3232249957,443,42932,6,4,456,27,0.004
3232249957,3232249958,42934,443,6,7,966,27,0.003
3232249958,3232249957,443,42934,6,4,456,27,0.003
3232249957,3232249958,42930,443,6,18,4532,30,7.688
3232249958,3232249957,443,42930,6,12,9784,27,7.688
3232249957,3232249958,42936,443,6,7,919,27,0.006
3232249958,3232249957,443,42936,6,4,1766,27,0.006
3232249957,3232249958,42938,443,6,7,919,27,0.005
3232249958,3232249957,443,42938,6,4,1766,27,0.005
3232249957,3232249958,42650,443,6,1,52,16,0.000
3232249957,3232249958,42942,443,6,7,966,27,0.002
3232249958,3232249957,443,42942,6,4,456,27,0.002
3232249957,3232249958,42944,443,6,7,966,27,0.006
3232249958,3232249957,443,42944,6,4,456,27,0.006
3232249957,3232249958,42940,443,6,18,4498,30,8.638
3232249958,3232249957,443,42940,6,11,9683,27,8.637
3232249957,3232249958,42946,443,6,7,919,27,0.005
3232249958,3232249957,443,42946,6,4,1766,27,0.005
3232249957,3232249958,42948,443,6,6,867,27,0.004
3232249958,3232249957,443,42948,6,5,1818,27,0.004
3232249957,3232249958,42952,443,6,6,914,27,0.002
3232249958,3232249957,443,42952,6,5,508,27,0.002
3232249957,3232249958,42954,443,6,7,966,27,0.003
3232249958,3232249957,443,42954,6,4,456,27,0.003
3232249957,3232249958,42956,443,6,7,919,27,0.005
3232249958,3232249957,443,42956,6,4,1766,27,0.005
3232249957,3232249958,42958,443,6,7,919,27,0.003
3232249958,3232249957,443,42958,6,4,1766,27,0.003
3232249957,3232249958,42960,443,6,6,867,27,0.004
3232249958,3232249957,443,42960,6,5,1818,27,0.004
3232249957,3232249958,42950,443,6,26,7885,30,15.311
3232249958,3232249957,443,42950,6,15,16819,27,15.311
3232249957,3232249958,42962,443,6,6,867,27,0.005
3232249958,3232249957,443,42962,6,5,1818,27,0.005
3232249957,3232249958,42964,443,6,7,919,27,0.004
3232249958,3232249957,443,42964,6,4,1766,27,0.004
3232249957,3232249958,42968,443,6,7,966,27,0.004
3232249958,3232249957,443,42968,6,4,456,27,0.004
3232249957,3232249958,42970,443,6,6,914,27,0.003
3232249958,3232249957,443,42970,6,5,508,27,0.003
3232249957,3232249958,42966,443,6,20,5347,30,10.172
3232249958,3232249957,443,42966,6,12,14847,27,10.172
3232249957,3232249958,42678,443,6,1,52,16,0.000
3232249957,3232249958,42972,443,6,7,919,27,0.006
3232249958,3232249957,443,42972,6,4,1766,27,0.006
3232249957,3232249958,42974,443,6,6,867,27,0.003
3232249958,3232249957,443,42974,6,5,1818,27,0.003
3232249957,3232249958,42978,443,6,7,966,27,0.003
3232249958,3232249957,443,42978,6,4,456,27,0.003
3232249957,3232249958,42980,443,6,7,966,27,0.004
3232249958,3232249957,443,42980,6,4,456,27,0.004
3232249957,3232249958,42982,443,6,7,919,27,0.004
3232249958,3232249957,443,42982,6,4,1766,27,0.004
3232249957,3232249958,42984,443,6,7,919,27,0.004
3232249958,3232249957,443,42984,6,4,1766,27,0.004
3232249957,3232249958,42986,443,6,7,919,27,0.004
3232249958,3232249957,443,42986,6,4,1766,27,0.004
3232249957,3232249958,42988,443,6,6,867,27,0.007
3232249958,3232249957,443,42988,6,5,1818,27,0.007
3232249957,3232249958,42990,443,6,7,919,27,0.005
3232249958,3232249957,443,42990,6,4,1766,27,0.005
3232249957,3232249958,42992,443,6,7,919,27,0.004
3232249958,3232249957,443,42992,6,4,1766,27,0.004
3232249957,3232249958,42994,443,6,7,919,27,0.003
3232249958,3232249957,443,42994,6,4,1766,27,0.003
3232249957,3232249958,42996,443,6,7,919,27,0.006
3232249958,3232249957,443,42996,6,4,1766,27,0.006
3232249957,3232249958,42998,443,6,6,867,27,0.003
3232249958,3232249957,443,42998,6,5,1818,27,0.003
3232249957,3232249958,42686,443,6,1,52,16,0.000
3232249957,4026531834,35868,1900,17,4,776,0,3.001
3232249957,3232249958,42976,443,6,40,14247,30,26.134
3232249958,3232249957,443,42976,6,22,39451,27,26.134
3232249957,3232249958,43002,443,6,7,919,27,0.005
3232249958,3232249957,443,43002,6,4,1766,27,0.005
3232249957,3232249958,43000,443,6,7,919,27,0.006
3232249958,3232249957,443,43000,6,4,1766,27,0.006
3232249957,3232249958,43006,443,6,7,966,27,0.003
3232249958,3232249957,443,43006,6,4,456,27,0.003
3232249957,3232249958,43008,443,6,7,966,27,0.004
3232249958,3232249957,443,43008,6,4,456,27,0.004
3232249957,3232249958,43010,443,6,6,867,27,0.005
3232249958,3232249957,443,43010,6,5,1818,27,0.005
3232249957,3232249958,43012,443,6,7,919,27,0.004
3232249958,3232249957,443,43012,6,4,1766,27,0.004
3232249957,3232249958,43014,443,6,7,919,27,0.004
3232249958,3232249957,443,43014,6,4,1766,27,0.004
3232249957,3232249958,43004,443,6,22,6505,30,11.252
3232249958,3232249957,443,43004,6,13,15499,27,11.252
3232249957,3232249958,42698,443,6,1,52,16,0.000
3232249957,3232249958,42706,443,6,1,52,16,0.000
3232249957,3232249958,43016,443,6,7,919,27,0.006
3232249958,3232249957,443,43016,6,4,1766,27,0.006
3232249957,3232249958,43018,443,6,7,919,27,0.005
3232249958,3232249957,443,43018,6,4,1766,27,0.005
3232249957,3232249958,43022,443,6,7,966,27,0.002
3232249958,3232249957,443,43022,6,4,456,27,0.002
3232249957,3232249958,43024,443,6,7,966,27,0.002
3232249958,3232249957,443,43024,6,4,456,27,0.002
3232249957,3232249958,43020,443,6,18,4504,30,20.632
3232249958,3232249957,443,43020,6,11,9654,27,20.632
3232249957,3232249958,42716,443,6,1,52,16,0.000
3232249957,3232249958,42718,443,6,1,52,16,0.000
3232249857,4026531834,60553,1900,17,4,808,0,3.002
3232249957,3232249958,43028,443,6,7,919,27,0.003
3232249958,3232249957,443,43028,6,4,1766,27,0.003
3232249957,3232249958,43026,443,6,7,919,27,0.006
3232249958,3232249957,443,43026,6,4,1766,27,0.006
3232249957,3232249958,43032,443,6,7,966,27,0.005
3232249958,3232249957,443,43032,6,4,456,27,0.005
3232249957,3232249958,43034,443,6,7,966,27,0.004
3232249958,3232249957,443,43034,6,4,456,27,0.004
3232249957,3232249958,42736,443,6,1,52,16,0.000
3232249957,3232249958,42738,443,6,1,52,16,0.000
3232249957,3232249958,43030,443,6,16,3800,30,9.634
3232249958,3232249957,443,43030,6,10,8955,27,9.634
3232249957,3232249958,43036,443,6,6,867,27,0.004
3232249958,3232249957,443,43036,6,5,1818,27,0.004
3232249957,3232249958,43038,443,6,7,919,27,0.006
3232249958,3232249957,443,43038,6,4,1766,27,0.006
3232249957,3232249958,43040,443,6,7,919,27,0.005
3232249958,3232249957,443,43040,6,4,1766,27,0.005
3232249957,3232249958,43044,443,6,7,966,27,0.003
3232249958,3232249957,443,43044,6,4,456,27,0.002
3232249957,3232249958,43046,443,6,7,966,27,0.004
3232249958,3232249957,443,43046,6,4,456,27,0.004
3232249957,3232249958,43048,443,6,7,919,27,0.007
3232249958,3232249957,443,43048,6,4,1766,27,0.007
3232249957,3232249958,43050,443,6,7,919,27,0.004
3232249958,3232249957,443,43050,6,4,1766,27,0.004
3232249957,3232249958,43052,443,6,7,919,27,0.004
3232249958,3232249957,443,43052,6,4,1766,27,0.004
3232249957,3232249958,42750,443,6,1,52,16,0.000
3232249957,3232249958,43042,443,6,24,7354,30,17.527
3232249958,3232249957,443,43042,6,14,20629,27,17.527
3232249957,3232249958,43054,443,6,7,919,27,0.006
3232249958,3232249957,443,43054,6,4,1766,27,0.006
3232249957,3232249958,43056,443,6,7,919,27,0.004
3232249958,3232249957,443,43056,6,4,1766,27,0.004
3232249957,3232249958,43060,443,6,7,966,27,0.003
3232249958,3232249957,443,43060,6,4,456,27,0.003
3232249957,3232249958,43062,443,6,6,914,27,0.002
3232249958,3232249957,443,43062,6,5,508,27,0.002
3232249957,3232249958,43058,443,6,18,4645,30,7.897
3232249958,3232249957,443,43058,6,11,14170,27,7.897
3232249957,3232249958,43066,443,6,6,867,27,0.003
3232249958,3232249957,443,43066,6,5,1818,27,0.003
3232249957,3232249958,43064,443,6,7,919,27,0.006
3232249958,3232249957,443,43064,6,4,1766,27,0.006
3232249957,3232249958,43070,443,6,7,966,27,0.005
3232249958,3232249957,443,43070,6,4,456,27,0.005
3232249957,3232249958,43072,443,6,7,966,27,0.004
3232249958,3232249957,443,43072,6,4,456,27,0.004
3232249957,3232249958,43068,443,6,18,4496,30,7.739
3232249958,3232249957,443,43068,6,11,9654,27,7.739
3232249957,3232249958,43074,443,6,7,919,27,0.006
3232249958,3232249957,443,43074,6,4,1766,27,0.006
3232249957,3232249958,43076,443,6,7,919,27,0.003
3232249958,3232249957,443,43076,6,4,1766,27,0.003
3232249957,3232249958,43080,443,6,7,966,27,0.004
3232249958,3232249957,443,43080,6,4,456,27,0.004
3232249957,3232249958,43082,443,6,6,914,27,0.003
3232249958,3232249957,443,43082,6,5,508,27,0.003
3232249957,3232249958,43084,443,6,7,919,27,0.005
3232249958,3232249957,443,43084,6,4,1766,27,0.005
3232249957,3232249958,43086,443,6,7,919,27,0.005
3232249958,3232249957,443,43086,6,4,1766,27,0.005
3232249957,3232249958,43088,443,6,7,919,27,0.004
3232249958,3232249957,443,43088,6,4,1766,27,0.004
3232249957,3232249958,43090,443,6,7,919,27,0.004
3232249958,3232249957,443,43090,6,4,1766,27,0.004
3232249957,3232249958,43092,443,6,7,919,27,0.005
3232249958,3232249957,443,43092,6,4,1766,27,0.005
3232249957,3232249958,43094,443,6,7,919,27,0.003
3232249958,3232249957,443,43094,6,4,1766,27,0.003
3232249957,3232249958,43096,443,6,7,919,27,0.004
3232249958,3232249957,443,43096,6,4,1766,27,0.004
